refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Data Domain,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aakkar+El-Aatiqa,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,2e+01,1e+01,2e+01,5e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aakkar El-Aatiqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaley,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2e+01,5e+00,2e+01,5e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aaley,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaley+Bsatine,https://impact.cib.gov.lb/home#open_data_section,5.5e+01,Impact Open Data,1e+01,1e+01,1e+01,1e+01,5e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aaley Bsatine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aali+En-Nahri,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,2.5e+01,1e+01,1e+01,5e+00,http://dbpedia.org/resource/ZahlÃƒÂ©_District,https://dbpedia.org/page/Beqaa_Governorate,Aali En-Nahri,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aalma,https://impact.cib.gov.lb/home#open_data_section,9e+00,Impact Open Data,2e+01,3e+01,1e+01,2e+01,1e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Aalma,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aalma+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,7e+01,Impact Open Data,1.4e+01,1e+00,1e+01,0e+00,5e+00,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Aalma Ech-Chaab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aalman,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,5e+01,4e+00,2e+01,0e+00,http://dbpedia.org/resource/Marjeyoun_District,https://dbpedia.org/page/Nabatieh_Governorate,Aalman,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aalmane+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1e+01,2e+01,1e+01,2e+01,1e+01,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aalmane Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,8e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamaret+El-Baykat,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,2.5e+01,2e+01,1e+01,3e+01,2e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aamaret El-Baykat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,6e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamayer,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1.2e+01,2.2e+01,1e+01,4.5e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aamayer,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamchit,https://impact.cib.gov.lb/home#open_data_section,6e+01,Impact Open Data,1.5e+01,7e+00,1e+01,3e+00,5e+00,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aamchit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aammatour,https://impact.cib.gov.lb/home#open_data_section,2.6e+01,Impact Open Data,3.5e+01,2e+01,5e+00,1e+01,4e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aammatour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aammiq+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,3.3e+01,Impact Open Data,1e+01,2.4e+01,1e+01,1e+00,2e+00,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Aammiq Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aana,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,1e+01,5e+00,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Aana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aandqet,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,2e+01,1e+01,2e+01,4e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aandqet,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanjar+%28Haouch+Moussa%29,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,1e+01,1e+01,2e+01,3e+00,5e+00,http://dbpedia.org/resource/ZahlÃƒÂ©_District,https://dbpedia.org/page/Beqaa_Governorate,Aanjar (Haouch Moussa),http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanout,https://impact.cib.gov.lb/home#open_data_section,9.7e+01,Impact Open Data,2e+01,3e+00,1e+01,3e+00,3e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aanout,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aanqoun,https://impact.cib.gov.lb/home#open_data_section,1.2e+01,Impact Open Data,2e+01,2.2e+01,2e+01,2e+01,4e+00,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Aanqoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,1e+02,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaouaainat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,2e+01,1.2e+01,2e+01,1.2e+01,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aaouaainat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,8e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqabet+Rachaya,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,3e+01,2e+01,1.5e+01,1.5e+01,2e+00,http://dbpedia.org/resource/Rashaya_District,https://dbpedia.org/page/Beqaa_Governorate,Aaqabet Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqaibeh+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,1.7e+01,1.5e+01,1.5e+01,8e+00,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aaqaibeh Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaqtanit,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2e+01,1.5e+01,1e+01,5e+00,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Aaqtanit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Ej-Jall,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Aarab Ej-Jall,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Salim,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.5e+01,2e+01,1e+01,2e+01,5e+00,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Aarab Salim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarab+Tabbaya,https://impact.cib.gov.lb/home#open_data_section,1e+00,Impact Open Data,2e+00,3e+01,6e+00,5e+01,1e+00,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Aarab Tabbaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaraiya,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,2e+01,1.5e+01,1.5e+01,5e+00,5e+00,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aaraiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramoun+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aaramoun Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaramta,https://impact.cib.gov.lb/home#open_data_section,2.8e+01,Impact Open Data,4e+01,6e+00,2e+01,2e+00,4e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Aaramta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaray,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1e+01,4.8e+01,0e+00,1.5e+01,0e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Aaray,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbaniyeh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aarbaniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarbet+Qozhaiya,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.5e+01,1.5e+01,1e+01,1.5e+01,1.5e+01,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Aarbet Qozhaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarjis,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,2e+01,8e+00,1e+01,2e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Aarjis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarqa,https://impact.cib.gov.lb/home#open_data_section,9e+00,Impact Open Data,2e+01,2e+01,5e+00,4e+01,1e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aarqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,9e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarsal,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2.5e+01,2e+01,5e+00,3e+01,1e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Aarsal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aassoun,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2.5e+01,2e+01,1e+01,5e+00,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Aassoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aatchaneh,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,1e+01,2e+01,2.5e+01,0e+00,5e+00,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aatchaneh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aathrine,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,3e+01,3e+01,1.5e+01,5e+00,5e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aathrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaychiyeh,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Aaychiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayha,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.5e+01,1.3e+01,1.2e+01,1.5e+01,5e+00,http://dbpedia.org/resource/Rashaya_District,https://dbpedia.org/page/Beqaa_Governorate,Aayha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaymar,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,1.5e+01,3e+01,8e+00,3e+01,7e+00,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Aaymar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynab,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aaynab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Baalbek,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,1.2e+01,1.5e+01,5e+00,1.5e+01,8e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Aaynata Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaynata+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Aaynata Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+Aakkar,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1.5e+01,5e+00,1e+01,5e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aayoun Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1.5e+01,5e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Ghizlane,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,2.5e+01,5e+00,1.5e+01,5e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Aayoun El-Ghizlane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayoun+El-Matn,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,4e+01,2e+00,1.5e+01,3e+00,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aayoun El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayroun,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2.5e+01,2.5e+01,1e+01,0e+00,5e+00,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aayroun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,5e-01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+Ech-Chaab,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,1e+01,2.5e+01,3e+00,9e+00,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Aayta Ech-Chaab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aayta+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,2.5e+01,5e+00,7e+00,5e+00,1.7e+01,http://dbpedia.org/resource/Rashaya_District,https://dbpedia.org/page/Beqaa_Governorate,Aayta El-Foukhar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytanit,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2e+01,1e+01,2e+01,5e+00,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Aaytanit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytat,https://impact.cib.gov.lb/home#open_data_section,2.2e+01,Impact Open Data,2e+01,2e+01,2e+01,1e+01,3e+00,http://dbpedia.org/resource/Aley_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aaytat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytit,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2.3e+01,2.2e+01,4e+00,2.5e+01,1e+00,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Aaytit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazour,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,3e+01,5e+00,4e+01,1e+01,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Aazour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazqai,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2e+01,5e+00,3e+01,5e+00,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Aazqai,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazra+ouel+Aazr,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2e+01,5e+00,2.5e+01,4e+00,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Aazra ouel Aazr,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazzi,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Aazzi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
